CellLine_ID,ABCB1,ABCG2,ABCC1,ABCC2,ABCC3,ABCC4
ACH-001632,0.521085315,0.115725639,5.060908638,0.214385354,3.438888476,1.221528658
ACH-001975,0.362214706,1.223195662,4.319859203,3.891662235,0.376200292,4.499509334
ACH-002465,0.130016119,0.503516628,5.952507839,0.426334269,2.965906492,3.754426262
ACH-001369,0.397684827,0.130399532,5.021418772,0.353727696,2.177512095,3.784082879
ACH-001613,0.014208878,0.269764166,5.36038401,0.626730983,0.479872534,3.273389812
ACH-001029,0.014208878,0.100907174,4.983474497,0.522891747,0.603621841,3.105323799
ACH-002843,-0.000908008,0.201695443,5.234941816,2.445502072,5.45614402,4.028236634
ACH-002785,-0.000908008,0.085941258,5.416235544,0.96654011,5.429192202,2.311554711
ACH-001067,0.029176826,0.256394637,5.191774377,3.748591316,3.980632798,3.579222615
ACH-003107,0.694027587,0.409482129,4.544652106,0.293247417,0.376200292,3.183251004
ACH-002431,0.130016119,0.256394637,4.752615298,0.688457399,5.879883923,0.941893074
ACH-001341,-0.000908008,0.085941258,4.688368448,1.113334667,4.959601064,0.950221802
ACH-001232,0.087616126,0.919018858,5.24342034,1.056176244,4.383434111,3.999431507
ACH-001844,5.314326011,0.201695443,5.49144148,6.400409853,8.900391445,4.647692866
ACH-001625,0.073215691,4.935131212,5.634607896,2.377362023,4.477975739,2.846419154
ACH-003469,0.875102891,1.390114229,3.988675408,0.338814448,2.477238108,2.872396294
ACH-002478,5.368477314,1.830684741,4.319859203,0.338814448,0.376200292,3.660317636
ACH-001690,0.116013859,3.460900307,4.052763306,0.935544162,2.734408514,2.518579831
ACH-001634,0.759887072,0.085941258,3.773280722,0.454504231,0.522242523,1.743714051
ACH-001333,0.130016119,0.100907174,5.160994246,0.454504231,0.766384402,3.125210165
ACH-001707,0.703612695,0.159324694,4.737458553,1.026835957,0.376200292,3.028647101
ACH-001846,6.046864401,0.215557864,5.419777361,3.16163638,7.446963506,4.49541108
ACH-003463,-0.000908008,4.014962411,5.22461028,0.454504231,0.376200292,3.026724225
ACH-003265,4.07842295,1.952886285,3.308721627,0.651699682,0.616774571,1.582972283
ACH-002675,0.409326527,0.81154014,3.666875889,0.509439406,0.376200292,0.202507481
ACH-001703,3.088299723,0.100907174,5.083489669,1.830696463,0.376200292,1.630049879
ACH-001560,2.273976078,0.884039094,5.451647509,0.688457399,5.893750838,4.014866921
ACH-001134,0.043998744,0.085941258,4.845031179,0.614103314,0.730329006,2.418836652
ACH-001395,0.029176826,0.100907174,4.954337111,5.285942978,1.057585109,0.188377573
ACH-002802,0.91718964,1.854076536,5.618976023,1.781501686,5.199866153,0.933515208
ACH-002703,3.292655881,1.402700596,5.840354322,1.103944883,7.660313027,3.917579187
ACH-001458,4.555619763,0.100907174,4.424876147,1.239465261,5.767822404,3.200380815
ACH-001976,1.341742103,1.579853594,4.674499995,4.981022881,0.376200292,3.890608949
ACH-002844,-0.000908008,0.783426011,6.21848168,3.089857079,3.751460735,3.150123857
ACH-003177,0.563584155,0.970008897,4.437474578,0.353727696,0.718119509,2.18161249
ACH-002462,-0.000908008,1.408954501,5.969969342,0.440479443,3.237243731,3.848089483
ACH-002466,-0.000908008,0.901630664,5.943288046,0.495876345,0.766384402,3.786338708
ACH-002077,1.372811375,0.875165545,4.6909948,0.651699682,0.590355233,3.205479722
ACH-001671,1.17608421,7.055692762,4.269595811,1.364682638,2.039018075,2.844232788
ACH-001672,0.510272212,3.067563603,4.835581076,4.688793691,0.465484788,3.567437949
ACH-003125,5.232210747,1.585413904,4.255411759,1.964462141,3.622591844,3.809811045
ACH-001568,0.087616126,0.115725639,3.999381448,1.953251876,0.536109438,0.676290095
ACH-002051,1.840314496,0.347577833,1.611190321,0.440479443,0.766384402,2.072882559
ACH-000029,0.014208878,4.285871223,4.175709005,5.381374529,7.722430649,4.101408008
ACH-002787,0.211423153,0.2830159,4.26694705,0.724413064,0.880787043,0.188377573
ACH-001408,2.120315057,1.585413904,4.953246405,1.603711181,4.306430278,4.157172591
ACH-002419,0.250547233,0.322084645,5.001518784,0.601378134,4.847052705,3.06094381
ACH-001709,1.147818568,0.100907174,4.552627202,0.651699682,0.406543534,2.113723242
ACH-001551,1.154934433,0.613350965,3.960456729,0.397674371,3.434730309,2.677249167
ACH-001694,0.521085315,3.096291447,4.538093613,0.805378951,4.335617516,2.336800604
ACH-002025,3.921346469,5.121235211,4.150037542,4.151130256,5.467235518,2.585765685
ACH-003139,0.043998744,0.173581314,5.36038401,0.893287933,0.479872534,3.97694497
ACH-002460,0.875102891,4.423179187,4.381513534,1.056176244,5.319424034,2.699227932
ACH-001701,-0.000908008,0.159324694,4.549732336,0.976743874,3.383931724,1.228372257
ACH-001539,0.510272212,0.468938965,4.916216021,0.323765005,0.406543534,0.310753699
ACH-002672,2.991840566,1.090398099,4.698844895,1.539913435,7.377401097,3.371793961
ACH-001502,0.130016119,7.507912823,5.628172058,0.945941059,1.268319772,2.799783336
ACH-001794,0.101881343,1.758243995,5.700966755,1.631291786,6.2199447,3.096191651
ACH-000455,2.3502023,2.602765416,5.25670546,2.562252167,6.83128233,3.284666455
ACH-002016,0.22457678,2.0578146,5.690607112,0.277774039,4.196498265,4.218332266
ACH-001484,0.645173395,0.229293686,4.455391595,0.688457399,0.479872534,3.898962174
ACH-001465,4.422809616,0.085941258,5.422918259,0.412066625,1.491011134,3.750964146
ACH-001820,-0.000908008,0.085941258,4.190705992,3.268833575,0.376200292,3.350508105
ACH-002932,1.770931002,3.669098544,3.489149771,2.33329783,5.416679052,2.43352183
ACH-002464,-0.000908008,1.55740449,5.866148188,0.614103314,4.146297167,3.636722132
ACH-002543,6.56604678,4.733008632,5.379919685,1.016938614,6.765694053,2.591005706
ACH-001410,3.480454464,6.520608751,4.118999889,6.30817638,1.786334516,3.747493568
ACH-003134,0.043998744,1.585413904,5.811400469,1.427767954,6.294511857,4.91720861
ACH-001552,3.160149119,0.372646114,4.171934928,0.700529999,3.82097148,4.017742475
ACH-003451,-0.000908008,0.115725639,5.678206257,0.914551488,0.563472374,3.81423831
ACH-001817,1.747080677,0.309174161,5.705796994,0.700529999,1.096379173,2.788450122
ACH-001197,0.288689013,2.314366478,4.569873789,0.323765005,0.43629755,3.178071506
ACH-001973,0.958141836,0.480553402,3.967018582,4.309269565,1.007669176,3.167655488
ACH-001148,0.073215691,0.187704066,6.304185933,0.246384469,0.406543534,3.890608949
ACH-002015,-0.000908008,0.085941258,5.36161288,0.827799741,4.931641742,3.624144158
ACH-002651,1.271067292,0.130399532,5.310338078,1.273797808,1.268319772,2.609194991
ACH-001048,0.397684827,2.750472621,6.034689988,0.509439406,5.454473349,2.609194991
ACH-001622,0.908865047,1.06707884,5.456635174,0.440479443,5.622642805,3.966063353
ACH-001828,0.615088561,0.085941258,4.435905862,0.860869131,1.399504327,1.561537249
ACH-002535,0.521085315,0.296151897,5.180658492,0.747954931,5.668386012,3.614000943
ACH-001280,1.785063517,0.242905201,4.170044129,0.308576855,0.406543534,3.057182102
ACH-001861,1.456569918,2.09781861,4.307029306,5.301499828,5.481535469,3.627929262
ACH-003475,-0.000908008,1.264977851,4.577709146,1.016938614,3.383931724,3.210560386
ACH-001961,4.826034363,1.06707884,4.135572904,2.570007018,6.310848683,5.688018381
ACH-002942,1.119017052,3.616814936,4.408169584,1.122671251,2.079881394,2.153422104
ACH-003426,1.563325302,0.745103885,6.724285503,1.332210599,1.407342112,1.069623534
ACH-001460,5.95688728,4.111135498,4.359326367,3.446250089,5.944358442,2.889454085
ACH-001987,0.043998744,4.343726898,4.232962161,2.381704325,5.170640958,3.675020553
ACH-002523,0.198154645,0.492078838,5.437355394,0.860869131,1.468641632,1.942801509
ACH-001677,1.902332677,0.961629699,3.755668151,1.340388793,0.376200292,1.922009863
ACH-001353,0.594695846,0.492078838,3.919309225,0.277774039,5.780485977,1.228372257
ACH-003460,0.276081186,1.396420578,5.145350825,1.307429641,0.494126438,2.649915891
ACH-000095,0.263367853,0.100907174,5.471494116,0.522891747,0.465484788,3.966063353
ACH-001525,-0.000908008,0.81154014,4.396921889,0.6762957,3.311214469,2.450945903
ACH-001301,1.067261968,0.144931646,4.850319409,0.562602166,0.693404721,3.732355603
ACH-001628,0.157639325,0.58123454,4.65579591,0.454504231,6.475346662,5.536694311
ACH-002075,0.362214706,0.115725639,3.656055868,0.925081253,0.705811944,2.953682927
ACH-003132,0.029176826,1.713043402,5.698060721,0.509439406,3.263075945,3.757879958
ACH-003457,0.276081186,0.296151897,4.399339606,0.871746416,0.563472374,4.714311839
ACH-001610,0.043998744,0.215557864,4.623148374,0.771165211,3.251387989,3.763617518
ACH-001684,0.694027587,0.201695443,5.374249435,0.816627477,1.549114158,4.032033546
ACH-003101,0.443725758,0.457234143,3.830863114,0.181752552,0.376200292,3.572687656
ACH-001804,-0.000908008,0.130399532,4.890222449,1.239465261,2.646438719,3.538212437
ACH-003142,3.106091872,4.152988586,5.472251946,0.935544162,3.483898709,3.781823461
ACH-001459,4.760659983,0.347577833,3.715875205,0.397674371,3.789916134,0.493845211
ACH-001786,0.499381596,4.939911707,4.674499995,1.427767954,6.503421119,1.523229306
ACH-001864,3.730581281,3.946096509,5.626813427,0.860869131,4.58874249,1.114708085
ACH-002039,0.157639325,1.128477654,5.777878026,0.522891747,6.271147486,3.112587468
ACH-001373,5.538178261,0.256394637,4.617633538,0.871746416,1.618775411,2.971798547
ACH-001295,0.058677452,0.100907174,5.409125349,0.353727696,0.391447022,3.848089483
ACH-001655,0.029176826,0.514868094,4.300139094,0.601378134,3.660787242,1.757890982
ACH-001650,0.058677452,3.029802739,4.94723253,5.621493406,6.327328418,2.442260591
ACH-001550,7.095941179,0.745103885,5.628850887,0.522891747,5.975606093,2.885208809
ACH-001518,-0.000908008,0.085941258,4.979195318,0.688457399,6.304782754,3.769331989
ACH-002778,0.014208878,0.115725639,4.101239001,0.724413064,2.196313358,3.459569214
ACH-001577,1.17608421,0.085941258,5.789140158,1.03667421,0.549851985,4.138826642
ACH-001983,1.183069209,1.92657549,4.292347511,0.83889677,0.858579644,3.971019881
ACH-001407,0.116013859,3.050897925,5.276838061,0.614103314,4.268240547,3.806481515
ACH-002509,1.468167184,1.172935928,4.443732207,0.782648899,1.632335532,2.415881305
ACH-002680,0.116013859,0.468938965,5.608343792,0.639262622,5.017002333,3.382318423
ACH-003135,0.087616126,1.768106732,5.416629515,1.372701644,1.755502819,3.989698473
ACH-001555,2.432002795,0.58123454,7.036017279,1.3485266,6.33330592,3.362710493
ACH-003137,0.67467402,3.10641985,5.540661329,0.996963792,2.291404298,4.138826642
ACH-001433,-0.000908008,0.085941258,5.969435248,0.771165211,5.56464108,0.297665643
ACH-001697,1.844829312,2.24797433,3.123919335,0.522891747,4.384554611,1.046532878
ACH-003268,1.524861616,2.793340662,4.762630833,0.747954931,2.059585949,3.130585732
ACH-001678,0.409326527,0.085941258,4.773195652,0.368507191,0.718119509,2.465304408
ACH-003138,0.073215691,4.153994984,5.53777014,0.871746416,2.326131759,3.74865137
ACH-001524,0.143890503,5.940401196,5.556458702,1.617559184,3.585308164,1.645401856
ACH-000143,0.171264837,0.309174161,5.533422311,0.277774039,0.913506086,1.946923556
ACH-001623,0.925468867,3.947251259,4.989869232,1.8725692,3.256073875,3.35203915
ACH-002475,2.500866588,0.936208326,4.832615,0.277774039,0.549851985,3.572687656
ACH-001573,3.936213014,0.725570336,6.011541549,1.860713734,0.576972757,3.190127744
ACH-003269,0.615088561,1.482040721,3.689598816,0.353727696,3.124235728,2.893686709
ACH-001603,5.136132304,0.085941258,4.993586264,0.688457399,1.367746016,2.93738382
ACH-001435,-0.000908008,0.085941258,4.174766424,0.198149729,1.18927329,3.165912033
ACH-001567,0.958141836,0.468938965,3.807865001,0.308576855,4.983274992,2.842043051
ACH-001289,-0.000908008,0.385025296,4.538823829,0.198149729,1.027831094,3.644215786
ACH-001388,-0.000908008,0.144931646,2.151438731,3.88818931,3.718948751,0.323722228
ACH-002695,0.198154645,1.890762796,4.372516042,0.914551488,5.265545507,4.661147303
ACH-001562,4.375827888,4.625910198,5.236283894,0.925081253,5.174659187,4.380777536
ACH-002706,-0.000908008,0.372646114,5.349276161,0.601378134,4.899165142,5.151850091
ACH-001403,0.143890503,0.421563014,5.364476121,0.368507191,3.004983239,2.935333215
ACH-001401,0.073215691,0.085941258,5.183445615,0.440479443,0.789958462,3.703977425
ACH-001310,3.636522589,1.84942719,5.950614524,0.794053115,4.086252249,3.980881338
ACH-001377,1.812940161,0.480553402,5.839769279,4.778285139,7.123115527,5.200551768
ACH-002080,3.933935301,0.085941258,4.928481838,0.412066625,1.242421404,4.995323311
ACH-002021,-0.000908008,5.700449122,3.844009857,0.849919572,0.869723575,3.072169513
ACH-001340,0.22457678,0.130399532,5.540300252,0.562602166,3.144497625,4.732950913
ACH-001853,-0.000908008,0.100907174,5.38355295,0.246384469,6.213167671,2.540427094
ACH-001841,0.101881343,0.81154014,3.790677938,0.925081253,3.232499815,2.269548069
ACH-002508,0.171264837,0.33488525,4.08727005,2.246183947,1.85205656,3.098022785
ACH-001382,0.029176826,2.783363431,6.676509977,0.338814448,8.577999099,2.361605498
ACH-001959,-0.000908008,0.085941258,4.103223417,0.412066625,0.391447022,4.179563076
ACH-001974,3.815462637,0.936208326,3.123919335,5.870654057,0.406543534,4.436757855
ACH-002040,0.073215691,0.085941258,4.606539322,5.118427654,0.376200292,2.128287924
ACH-002781,3.304775195,0.421563014,5.564292098,0.688457399,3.856161169,3.460987131
ACH-002070,1.72772711,0.745103885,6.045111806,0.688457399,4.129191203,3.798682116
ACH-003105,3.029509466,1.692509812,4.655123338,0.262153992,1.563302071,2.684613284
ACH-001996,0.276081186,2.863761596,4.461571087,2.827344697,9.040049285,2.792994267
ACH-003433,2.447240981,0.548417338,4.401753221,1.122671251,9.026572175,1.092344724
ACH-002048,0.073215691,0.159324694,3.755668151,0.96654011,0.789958462,2.046267834
ACH-003473,0.67467402,0.409482129,3.963741438,0.338814448,3.712015328,3.449603951
ACH-002847,1.508074324,2.081944456,4.902148021,5.384181859,5.964062663,3.655382638
ACH-002711,0.313595054,0.215557864,6.030346258,1.222026976,5.625137163,3.493214477
ACH-001053,0.014208878,0.085941258,6.437875331,0.536235161,0.576972757,7.220259151
ACH-003476,0.22457678,0.085941258,3.636920552,0.6762957,4.32633795,0.882182725
ACH-001802,0.374130332,0.201695443,4.59325159,0.871746416,0.465484788,3.620348937
ACH-001992,0.91718964,2.230004438,5.266369644,0.614103314,4.431977033,3.007350881
ACH-001379,0.029176826,2.310944265,4.783067858,0.816627477,6.534574083,1.084811316
ACH-001453,0.087616126,0.970008897,5.028680751,0.986884845,3.535442217,2.482345141
ACH-001654,-0.000908008,2.470098088,6.428621146,0.6762957,6.199523025,3.397219337
ACH-003184,0.073215691,0.159324694,3.567844607,0.454504231,2.16802424,1.401684992
ACH-001591,0.301193071,0.100907174,3.289529323,0.536235161,0.421492762,0.974918843
ACH-001380,6.352838652,0.187704066,5.409125349,5.29262819,5.839682157,4.297558455
ACH-001855,0.521085315,1.917701941,4.58550159,0.925081253,8.009978386,1.879490397
ACH-002060,-0.000908008,0.792855898,5.220094802,0.353727696,0.376200292,2.042424682
ACH-000532,2.758708609,4.360482966,4.415353573,1.737217569,5.598995206,3.232368933
ACH-001489,0.857936218,0.085941258,1.285098715,1.122671251,0.376200292,3.08145695
ACH-001765,0.087616126,0.927638149,4.610709797,0.368507191,0.655568634,2.662405365
ACH-002710,1.335451268,5.060805651,5.368963891,1.364682638,5.512426053,4.207482626
ACH-001335,0.014208878,6.823036589,4.332574444,0.536235161,6.814859961,1.301552311
ACH-002440,0.184769233,0.2830159,3.978970608,0.782648899,7.437064506,2.32423376
ACH-001856,3.332118735,0.144931646,5.155798859,3.455316977,6.577739858,4.765557587
ACH-001050,0.043998744,0.820795936,4.722780245,0.536235161,2.012913804,4.079574742
ACH-001336,0.250547233,0.783426011,3.228516087,0.83889677,1.07710491,2.468158769
ACH-001229,-0.000908008,1.895286294,4.70275376,0.549471398,3.961561525,2.339925015
ACH-003159,0.301193071,1.890762796,4.890222449,1.323991616,4.345990292,4.383000407
ACH-001391,0.594695846,2.045602933,4.26340768,4.325346792,6.615549828,3.850245967
ACH-001679,0.655070723,0.085941258,3.97246377,0.454504231,0.376200292,0.635422697
ACH-001736,0.443725758,0.085941258,4.046586049,0.688457399,0.376200292,2.572580409
ACH-003152,0.840573349,0.187704066,7.394785514,1.388623533,5.345369996,2.205828201
ACH-002654,6.344933221,5.567745664,4.878771071,1.256720944,4.890333512,4.207482626
ACH-001428,0.130016119,0.229293686,5.86787039,0.468410665,0.616774571,2.86378994
ACH-003267,0.510272212,4.025957066,5.221902713,0.639262622,1.453545119,1.114708085
ACH-001274,2.77101017,2.536420187,4.627270519,0.849919572,1.736701557,3.416359671
ACH-001172,0.55307038,0.445437517,5.758184618,2.742469985,3.637254957,3.253847613
ACH-002693,1.557889753,0.201695443,4.068090126,1.443169025,0.376200292,3.299034646
ACH-002784,5.441185974,1.682136929,4.984542284,0.794053115,1.798495562,4.274570916
ACH-001511,0.116013859,3.47518702,4.46234164,1.273797808,3.976252756,1.566926417
ACH-002027,0.043998744,0.100907174,4.456938986,0.575629132,5.443288747,2.32423376
ACH-002059,0.211423153,2.419958042,4.930700671,0.575629132,0.376200292,3.876929278
ACH-003273,3.622597336,0.201695443,5.261984969,0.805378951,2.177512095,7.089305179
ACH-003474,0.043998744,0.70577976,2.881378363,0.397674371,1.964775279,1.534280288
ACH-002886,0.058677452,2.293715416,5.22506104,1.824626833,6.18056101,2.229637881
ACH-001978,1.360459808,1.797312739,4.476140707,3.863671709,0.43629755,4.421708042
ACH-003472,0.510272212,1.20186109,5.25670546,0.412066625,5.366169202,2.171106567
ACH-001845,5.617729419,0.492078838,6.671626689,2.731984885,7.929921145,6.193567085
ACH-003438,0.694027587,1.618350886,5.24786251,0.562602166,8.473121861,4.943893436
ACH-001556,0.058677452,0.256394637,5.793982795,0.759600934,3.841862928,4.330204584
ACH-002667,5.168332592,5.111685578,4.916775858,0.536235161,5.81257686,0.505251249
ACH-003464,-0.000908008,0.187704066,3.985447824,6.443370192,6.559698527,1.714928388
ACH-001456,4.182548266,0.8482264,3.778273099,0.509439406,4.711164372,1.695408575
ACH-001607,0.101881343,2.016717451,5.622729733,0.495876345,5.206431218,3.281453684
ACH-001863,4.201779339,3.956457483,4.386397381,6.587678064,6.851565834,4.059261671
ACH-001542,0.014208878,2.58858942,6.073694646,1.800122253,4.296971707,1.748455438
ACH-000101,0.703612695,0.347577833,4.769475843,1.737217569,0.376200292,3.207175297
ACH-002924,0.531821999,0.492078838,5.754772192,6.459515437,0.421492762,3.394251636
ACH-001626,0.029176826,2.693118418,5.353400297,1.47354597,6.32259281,2.662405365
ACH-001370,0.250547233,0.665399829,4.92625954,0.976743874,3.037702282,2.385984536
ACH-001652,0.014208878,1.244231838,3.967018582,0.588553925,4.66709326,2.687059527
ACH-001618,2.94011695,0.229293686,3.868775792,0.66404358,0.421492762,4.521169149
ACH-001283,0.058677452,0.100907174,3.6922484,0.468410665,0.450960663,3.348975408
ACH-002499,-0.000908008,0.229293686,5.713171658,1.561454953,5.042730896,3.494599211
ACH-001702,0.211423153,0.2830159,5.491067692,5.538053236,6.225344824,5.316423885
ACH-001498,-0.000908008,0.085941258,3.963741438,0.794053115,0.376200292,3.508372782
ACH-002533,4.935405382,1.351710557,5.75973302,5.404393226,7.226793026,5.245219944
ACH-001496,0.805240722,2.025027208,4.924590536,3.455316977,7.045220249,3.760177765
ACH-001451,0.116013859,0.783426011,6.109239568,1.47354597,7.382475939,2.080396037
ACH-002435,0.966201454,0.173581314,4.907228539,0.246384469,5.004347988,4.010061353
ACH-001322,0.542483337,0.409482129,4.436690436,0.368507191,1.997035074,2.795260898
ACH-002946,4.019251959,0.130399532,7.008876176,1.085003265,0.730329006,5.677643313
ACH-001447,-0.000908008,0.100907174,4.418534851,0.562602166,0.406543534,0.216498176
ACH-001509,-0.000908008,0.503516628,4.083253602,1.866652128,4.984789855,1.478144755
ACH-001515,-0.000908008,4.031424401,4.622460188,4.223609072,4.49370236,1.495219639
ACH-001402,0.130016119,0.592016393,5.337664576,0.412066625,3.722403732,3.425107403
ACH-001508,0.420879697,0.309174161,6.331367858,0.562602166,6.772309937,3.235694565
ACH-001735,1.203833557,0.173581314,4.301002197,1.075450179,0.376200292,1.455054099
ACH-001513,-0.000908008,3.965607698,4.457712051,6.523964771,5.56048714,1.959218386
ACH-001022,-0.000908008,0.130399532,5.530879928,1.026835957,0.43629755,3.25548644
ACH-002020,-0.000908008,0.242905201,5.46236853,1.213238141,6.057450265,0.983056654
ACH-001669,1.335451268,0.085941258,3.943918464,1.775247779,0.376200292,1.34623154
ACH-001624,0.014208878,0.3601642,3.855856936,0.509439406,5.750466994,2.844232788
ACH-003121,2.619088891,0.100907174,3.505844454,0.639262622,0.629815362,4.645848253
ACH-001819,0.374130332,0.130399532,5.105717919,0.338814448,1.430617754,2.011299182
ACH-003160,1.059722327,2.716846445,5.769603086,2.474449663,5.811253073,3.999431507
ACH-001991,0.014208878,0.085941258,3.649251331,1.617559184,0.391447022,5.561448
ACH-002003,3.00239818,1.06707884,3.991895687,2.542703864,2.786136081,3.816446777
ACH-001097,2.444205547,1.278651237,3.540131077,0.181752552,0.494126438,2.042424682
ACH-001662,0.043998744,0.100907174,4.74316127,0.96654011,1.143530083,0.188377573
ACH-002668,1.893626439,0.385025296,7.342335748,0.198149729,0.376200292,0.27112199
ACH-001411,0.029176826,0.944729947,4.942842782,0.468410665,6.383954328,2.216081271
ACH-001523,0.184769233,2.803252145,5.836547232,2.381704325,2.660305634,2.524073239
ACH-002531,0.029176826,2.197107479,6.369982349,5.60808088,8.391332787,3.519296252
ACH-001743,0.338099367,0.187704066,5.120346142,0.522891747,2.81448335,4.103212385
ACH-000556,0.488412347,3.134421814,5.863560969,1.056176244,7.363518297,2.696802578
ACH-003465,0.014208878,0.130399532,4.370052273,0.771165211,4.514423212,3.988721491
ACH-001375,0.655070723,4.60369322,4.592548787,0.712514799,7.403389982,1.795018431
ACH-002676,0.443725758,0.839138384,6.494388955,0.454504231,0.376200292,0.188377573
ACH-001461,4.214150249,2.258654106,4.26252146,0.426334269,5.351341491,1.604088569
ACH-001605,0.043998744,2.641761803,5.103265193,0.935544162,4.614985858,4.604648481
ACH-002062,1.154934433,0.085941258,5.578776609,0.323765005,0.376200292,3.832901701
ACH-001517,1.366648144,0.725570336,5.048207019,0.96654011,6.290965276,1.86211961
ACH-001510,-0.000908008,0.242905201,3.383002246,0.262153992,3.822588666,1.377305955
ACH-002471,3.019139225,0.685725302,4.455391595,0.293247417,2.291404298,3.472279787
ACH-001842,0.171264837,4.688543512,4.617633538,0.536235161,4.73451733,1.79043024
ACH-002043,0.143890503,0.173581314,4.773814675,0.903954007,0.924258998,2.269548069
ACH-002004,0.409326527,0.201695443,4.768854928,2.05150033,0.376200292,3.38381557
ACH-001423,4.88139847,0.144931646,5.792471241,0.468410665,4.333302888,2.32423376
ACH-002511,0.823009749,2.515633213,4.424085029,0.588553925,4.333302888,2.916743281
ACH-001001,1.915299195,2.025027208,4.008948487,0.700529999,1.909452171,3.494599211
ACH-001431,-0.000908008,0.085941258,3.595028635,0.536235161,0.376200292,3.026724225
ACH-001300,3.297861715,0.085941258,4.948327854,0.397674371,1.143530083,3.498745328
ACH-001834,1.104408915,0.857259833,5.538493488,3.002952798,5.962063597,4.276966268
ACH-001132,1.456569918,0.215557864,2.961013709,1.420013103,0.376200292,2.639844614
ACH-001270,0.313595054,0.457234143,4.59956125,0.308576855,3.739562743,2.979776343
ACH-001033,-0.000908008,0.215557864,4.131690702,0.397674371,0.376200292,2.669846661
ACH-002001,1.683258536,0.695785956,3.983292026,1.435486481,2.786136081,3.771611354
ACH-001034,-0.000908008,0.085941258,4.510808734,0.338814448,0.869723575,2.521329191
ACH-001536,0.058677452,0.839138384,7.233671905,2.098511834,6.634755532,1.785827176
ACH-001201,0.237617499,0.503516628,5.035905853,1.006981468,0.642746102,4.52318292
ACH-001385,0.029176826,0.130399532,5.195460456,0.368507191,1.383707448,3.217306451
ACH-002055,2.800133767,0.085941258,4.673172112,0.688457399,0.376200292,2.73983751
ACH-001862,-0.000908008,0.81154014,6.129909363,0.454504231,7.143790913,3.959095019
ACH-002526,0.029176826,6.22491655,2.83620549,0.849919572,0.391447022,0.505251249
ACH-002795,0.014208878,0.322084645,4.20462354,0.246384469,0.376200292,1.092344724
ACH-001839,6.279190291,1.402700596,5.673610137,5.907304302,7.481189132,3.001486961
ACH-001645,3.357313914,2.50362467,4.68244137,5.526515948,1.755502819,3.598648965
ACH-001386,1.713048402,0.537317198,4.407369119,0.562602166,0.801610865,3.289472023
ACH-001668,0.325896615,3.373898107,4.415353573,1.458427492,0.836045655,1.500865945
ACH-001339,1.303600322,2.085928729,3.044796723,2.735487336,1.422898425,2.897906754
ACH-001674,5.062576726,0.144931646,6.137049689,0.588553925,0.421492762,4.284128175
ACH-001113,0.57402567,2.368088692,7.283430287,9.55271963,7.118232049,3.380819695
ACH-001228,0.521085315,2.470098088,5.787926919,0.412066625,1.375747515,2.850781812
ACH-002291,0.143890503,2.307514247,5.349276161,0.383155311,0.824653159,3.053410402
ACH-002782,-0.000908008,0.215557864,5.238964258,1.290699522,4.470581043,4.676283282
ACH-001836,1.473932786,0.773936629,5.016730709,1.510746255,5.562565518,3.359669712
ACH-000597,-0.000908008,0.514868094,5.141532436,6.476949879,0.902677182,4.579084441
ACH-001990,5.451294586,0.745103885,3.820015596,4.070654718,0.629815362,4.519825047
ACH-001538,0.043998744,2.830176677,4.347684243,0.871746416,3.653584955,3.634215434
ACH-001986,1.409274753,0.910349889,4.412962938,6.853820361,0.668284754,3.150123857
ACH-001378,0.058677452,0.130399532,4.927926589,0.782648899,5.665961129,0.482346816
ACH-001528,0.029176826,1.14344357,4.397728251,0.935544162,3.899810043,3.732355603
ACH-002023,-0.000908008,0.773936629,5.892892755,0.549471398,4.988570473,2.935333215
ACH-002069,0.157639325,1.935396993,4.479189077,1.65167847,1.717666732,4.611598655
ACH-002690,0.014208878,0.745103885,4.048648116,1.03667421,4.832907168,3.325784189
ACH-002490,0.488412347,0.820795936,4.346849006,0.562602166,1.375747515,3.245624984
ACH-001716,0.073215691,0.159324694,5.398392989,0.383155311,0.549851985,4.036765453
ACH-001571,0.325896615,1.806923392,4.437474578,0.914551488,0.376200292,2.852958125
ACH-001150,0.014208878,1.585413904,4.693616314,0.522891747,3.513846574,4.267360521
ACH-001838,0.171264837,0.655133154,4.49508674,0.522891747,4.355151956,2.476687588
ACH-001368,0.029176826,0.725570336,4.380697928,0.454504231,5.264284368,3.139500037
ACH-001688,3.629575917,0.085941258,5.458166329,0.903954007,7.085720065,2.774729783
ACH-001302,3.433657094,0.100907174,4.921246643,0.495876345,0.924258998,3.637973824
ACH-001041,1.462379617,0.100907174,3.674937248,0.353727696,0.376200292,2.868099637
ACH-001641,0.014208878,3.384003825,6.71086624,5.105191417,4.720188448,3.978914518
ACH-001346,-0.000908008,1.890762796,5.320489079,0.816627477,5.428625634,3.160668788
ACH-002005,0.933703221,1.738322351,4.197217793,6.546978597,0.376200292,4.244691149
ACH-002045,-0.000908008,1.655887361,6.069717492,2.820713289,4.735408452,4.158040323
ACH-001020,0.014208878,0.085941258,6.046124494,7.144273643,3.868759666,5.662388348
ACH-002660,4.229238983,0.526134529,4.027891716,0.588553925,6.40477331,1.86211961
ACH-001445,-0.000908008,0.296151897,3.226681366,0.454504231,1.915075236,1.383440064
ACH-001708,0.029176826,0.514868094,4.152912907,1.518086591,0.376200292,1.561537249
