Drug,Pearson_Correlation,Label,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_thiophene,fr_unbrch_alkane,qed
APTO-253 (BRD:BRD-K68003372-001-01-6),-0.1620359848773896,0,3.283986367,1.781412319,1470.622366,18.82769817,14.91575768,14.91575768,13.70350994,8.998524681,8.998524681,6.923061385,6.923061385,5.252924731,5.252924731,4.066264575,4.066264575,0.0,4.390415048,0.0,5.817220841,5.824404498,54.99955572,6.066367068,24.52642128,31.18920547,19.93591408,4.983978521,0.821428571,1.571428571,2.392857143,0.045454545,-3.8,28,353.275,7008700.125,15.27656221,5.356856131,1.968179523,157.8228978,13.90164444,13.90164444,0.270221576,-0.270221576,5.25512,108.6834,367.387,2,5,0,0,0,0,2,4,6,0,0,3,2,6,4,1,0,0,0,134,9.967957042,11.64162534,0.0,0.0,0.0,0.0,9.967957042,9.374393569,0.0,0.0,0.0,49.38830668,45.32643999,22.06680287,2.922655211,6,4.390415048,43.74217623,0.0,24.9198926,0.0,6.9237372,0.0,66.36940546,11.38785599,11.92857143,0.0,4.390415048,0.0,0.0,24.9198926,0.0,12.74095804,5.693927995,54.85825662,0.0,55.13003222,70.25,13.90164444,0.0,20.77557532,2.710571303,6.094486699,0.429645204,12.57979633,3.536306337,1.971974364,0.0,0,0,0,5,2,0,0,0,3,2,0,0,2,0,0,0,0,1,2,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.389743443
BIBR-1532 (BRD:BRD-K04623885-001-07-5),-0.160657257296283,0,2.610397214,1.836662625,989.1075379,17.81119031,13.69191341,13.69191341,12.0417139,7.851939767,7.851939767,5.729267203,5.729267203,3.967750177,3.967750177,2.662008014,2.662008014,5.969305288,14.69560176,0.0,17.1580175,0.0,21.90900445,12.14238718,18.19910121,49.38830668,5.316788604,0.0,0.92,1.6,2.36,0.047619048,-3.4,25,314.235,499554.3253,16.45751221,7.009722222,3.749040485,144.9724095,12.25417438,12.25417438,0.062600188,-1.077656734,4.58,99.63,331.371,2,4,0,0,0,1,3,0,3,0,0,2,2,4,0,4,0,0,0,124,10.423316,0.0,0.0,5.907179729,0.0,5.969305288,4.794537184,4.794537184,0.0,0.0,48.53093655,47.03184286,6.076020107,11.25083777,4.614503562,3,14.69560176,33.90942425,0.0,0.0,0.0,6.9237372,5.316788604,83.93296084,0.0,11.32,5.316788604,5.687386275,0.0,0.0,16.98301241,4.794537184,0.0,22.84517737,72.80605786,0.0,16.34555296,66.4,0.0,0.0,23.45886847,14.04499349,2.089443136,-1.439361719,20.35049682,1.474937642,1.853955499,0.0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.687718094
AS-1892802 (BRD:BRD-K27051047-001-01-0),-0.1584545136624074,0,2.678957167,1.627200179,805.3645264,17.4849169,13.59268603,13.59268603,12.25835149,7.998415994,7.998415994,5.557544358,5.557544358,3.846263474,3.846263474,2.535532008,2.535532008,6.041840829,9.901064579,0.0,12.63799648,5.687386275,16.69035448,0.0,12.39368714,66.73003775,15.61755573,0.0,0.92,1.56,2.2,0.1,-3.18,25,314.239,685470.1282,16.66988801,8.077699165,4.425618385,145.9155461,12.16839814,12.16839814,0.168240238,-0.446951876,3.6037,98.0962,333.391,3,5,0,0,0,2,2,1,3,1,0,3,3,5,1,5,0,0,0,126,15.7401046,0.0,0.0,0.0,0.0,6.031114512,4.983978521,4.794537184,0.0,0.0,42.46456948,40.95582275,18.08107342,12.64872279,5.38617362,3,9.901064579,11.71850079,0.0,10.30076712,0.0,6.041840829,11.92367057,84.68717639,11.12690298,11.56,10.63357721,10.48192346,0.0,0.0,22.72850239,0.0,0.0,11.60529232,79.1237249,0.0,11.12690298,74.25,0.0,0.0,16.17110526,15.06037086,3.647726579,0.0,19.96849649,3.487207715,-0.168240238,0.0,1,1,0,1,0,0,1,1,1,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.667664403
SPARTEINE-SULFATE (BRD:BRD-K32847234-065-04-6),-0.1578535760743652,0,2.390602046,1.561157945,262.6464071,11.24227621,10.98200286,10.98200286,8.415816238,7.897465253,7.897465253,6.871992998,6.871992998,5.960307085,5.960307085,5.252474803,5.252474803,0.0,0.0,0.0,0.0,0.0,23.91949375,64.70395536,6.420821623,0.0,9.799819462,0.0,0.647058824,1.176470588,1.705882353,1.0,-0.08,17,208.179,18323.96468,10.80706634,4.23725043,1.755411689,105.3447834,2.869324452,2.869324452,0.960996788,0.960996788,2.3451,70.021,234.387,0,2,0,4,4,0,0,0,0,4,2,2,0,2,4,0,0,4,4,96,0.0,0.0,0.0,0.0,0.0,0.0,9.799819462,0.0,0.0,0.0,12.84164325,57.02943302,25.17319447,0.0,2.693661558,4,0.0,0.0,0.0,9.799819462,11.83581209,57.02943302,26.17902562,0.0,0.0,47.29411765,0.0,0.0,0.0,0.0,48.06252674,0.0,11.83581209,44.94575136,0.0,0.0,0.0,6.48,0.0,0.0,5.738648904,0.0,0.0,2.034074074,1.921993575,10.45861678,5.68,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.63463032
BRICICLIB (BRD:BRD-K05531427-001-01-7),-0.1575021969715599,0,2.698837281,2.350957158,1079.661845,23.23384004,17.26443407,18.97535784,14.51281165,8.644769257,11.89048746,6.122616155,9.172905701,4.008351875,5.729340474,2.659371607,4.142098132,23.41280387,12.98284527,0.0,17.06247516,22.81198699,5.408052091,52.71431148,12.13273414,0.0,4.523747162,28.73427502,0.870967742,1.451612903,1.935483871,0.263157895,-2.72,31,451.24,3632581.004,24.54855833,10.05820733,6.896170131,179.6846918,12.62789954,12.62789954,0.048815392,-4.858084931,2.7782,113.4219,474.424,2,10,0,0,0,0,2,0,2,0,0,8,2,12,0,10,0,0,0,170,23.47119898,17.2485355,21.3362768,0.0,0.0,7.822697123,9.786823206,12.98284527,0.0,0.0,6.066367068,23.77220574,17.54078623,39.75549526,7.964983529,2,46.24086745,23.73597037,0.0,0.0,0.0,5.752853607,28.43919017,46.86679042,28.74755917,11.93548387,23.47119898,0.0,28.74755917,7.822697123,46.64381035,20.15515503,0.0,11.12690298,35.73988743,0.0,6.076020107,137.82,61.70331632,0.0,18.06434614,0.993643432,0.636285832,0.503074354,7.172819165,1.336329041,0.0,-3.020925396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0.494449509
NORELGESTROMIN (BRD:BRD-K42504537-001-01-6),-0.1545518698790989,0,2.944292452,1.653397522,630.2402276,16.94938299,14.66970343,14.66970343,11.58177699,9.698456164,9.698456164,8.520290179,8.520290179,8.162196837,8.162196837,7.05202551,7.05202551,5.601050811,5.106527395,0.0,5.414990469,17.75371814,56.57534241,18.41474778,0.0,0.0,24.07590435,11.63060292,1.208333333,2.041666667,2.75,0.761904762,-1.27,24,298.236,462860.4392,16.21210157,5.628977469,1.986852539,144.7622196,11.14404029,11.14404029,0.059009629,-0.892079748,4.1437,94.7073,327.468,2,3,4,0,4,0,0,0,0,6,0,3,2,3,0,1,3,0,3,130,10.31378042,5.601050811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349896,23.57298878,87.5350389,5.414990469,5.711685003,3.802398103,4,10.31378042,5.711685003,0.0,0.0,34.24232738,70.31218262,0.0,11.64912464,12.34378421,48.875,0.0,0.0,0.0,0.0,21.62651623,0.0,41.43039887,64.71113181,16.80483736,0.0,0.0,52.82,0.0,0.0,0.0,23.66347288,1.401220543,5.469632387,0.0,17.41040305,2.221937808,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431839523
LY2606368 (BRD:BRD-K20463415-300-01-4),-0.1530292333318073,0,3.161870539,1.849076095,931.6283517,19.06226716,14.76812319,14.76812319,13.2450447,8.296569248,8.296569248,5.514641257,5.514641257,3.677068064,3.677068064,2.421416497,2.421416497,0.0,0.0,0.0,5.693927995,41.98031559,11.98427311,12.39368714,7.109797541,30.33468959,25.48210926,20.46928494,1.259259259,2.111111111,2.814814815,0.222222222,-3.64,27,346.245,2023546.555,18.16008757,8.641079198,4.312613042,155.7162831,8.780609667,8.780609667,0.249205078,0.249205078,2.21818,99.7718,365.397,4,9,0,0,0,0,1,2,3,0,0,8,3,9,2,8,0,0,0,138,20.52418199,34.89789853,5.693927995,0.0,0.0,0.0,5.098681808,9.967957042,10.36057336,0.0,6.066367068,25.09831217,6.066367068,31.67381814,5.811953887,3,9.473725908,11.63572556,5.261891555,20.16532066,5.733667477,6.420821623,25.57822452,42.35308341,28.82562447,10.25925926,20.52418199,11.63572556,11.49902367,0.0,40.42675657,0.0,11.33111287,12.11474962,36.65915542,0.0,11.25737949,134.76,11.30808291,0.0,8.093868112,19.07922055,7.17779301,2.418468422,9.308265069,3.61918317,1.063918438,1.597866988,0,0,0,4,1,0,0,0,4,2,1,0,1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.517179459
VINCRISTINE (BRD:BRD-K12251893-065-04-7),-0.1517951024508058,0,3.924879944,1.379097002,2310.176469,42.56997438,35.28578239,35.28578239,28.75871933,21.25976484,21.25976484,18.10572185,18.10572185,15.50137301,15.50137301,13.36498668,13.36498668,63.54263694,24.59666634,4.794537184,12.33872767,99.49571454,16.46637642,33.15303955,6.066367068,50.26498289,20.85016505,18.94745182,0.966666667,1.733333333,2.416666667,0.565217391,-4.76,60,768.524,28000000000000.0,40.63584631,14.14903983,5.194742989,349.3011178,15.32199407,15.32199407,0.155289363,-2.531098413,3.5175,220.5683,824.972,3,14,1,5,6,1,2,1,3,10,2,12,3,14,6,8,1,2,3,320,39.04439486,11.1645023,6.103966388,12.01114612,0.0,17.90791586,24.18343101,4.794537184,0.0,0.0,44.19861582,74.24722931,78.20125608,38.65967054,9.582636798,9,48.33865534,40.90832238,0.0,14.78379798,11.33289652,99.51587194,58.95308438,70.93452509,5.749511833,36.46666667,9.636772685,5.687386275,5.749511833,0.0,132.7577883,50.63954016,11.33289652,75.25960218,48.55024262,0.0,10.90292493,171.17,23.68723206,0.0,66.13385203,26.25314033,-3.15055856,-2.06496128,9.973705238,5.832904069,8.161264679,4.09008811,2,0,0,1,1,0,4,4,3,1,0,0,1,0,0,1,1,0,2,6,3,4,0,0,0,3,1,0,0,1,0,0,0,0,0,0.131024776
NARATRIPTAN (BRD:BRD-K61337602-003-02-1),-0.1516771268743379,0,2.968991214,1.822282384,774.23243,16.44938299,13.8013505,14.61784708,10.98229503,8.179910988,9.832176214,6.474498849,8.520491182,4.907017563,6.270607655,3.356497732,4.065052877,10.02329115,8.417796984,0.0,5.752853607,12.33872767,24.16966502,30.83899093,0.0,6.066367068,39.98323281,0.0,1.304347826,2.043478261,2.739130435,0.529411765,-1.37,23,310.273,211677.1976,16.48646451,6.628798903,3.761443232,137.6713477,11.60931649,11.60931649,0.12796244,-3.157655048,2.0688,94.3212,335.473,2,5,0,1,1,0,1,1,2,0,0,3,2,6,2,5,0,1,1,126,9.883888252,0.0,0.0,10.02329115,0.0,0.0,0.0,13.13989185,0.0,0.0,6.066367068,75.62486481,17.0997685,5.752853607,4.751541647,3,8.417796984,20.92621609,0.0,14.60598312,0.0,25.18037091,32.93771038,35.52284776,0.0,17.82608696,4.722094864,0.0,0.0,0.0,51.23939562,16.44411278,0.0,29.88645228,24.39594478,0.0,10.90292493,65.2,25.59097694,0.0,5.737597309,1.248989512,3.59322027,0.721704212,6.23831302,5.037244547,2.272705897,0.475914962,0,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.879014099
F351 (BRD:BRD-K41267922-001-01-4),-0.1516110651397197,0,2.230807816,2.582308273,526.0635374,10.83649881,8.344127366,8.344127366,7.164703798,4.65386937,4.65386937,3.43108745,3.43108745,2.186849897,2.186849897,1.408333721,1.408333721,0.0,4.794537184,0.0,11.30877873,0.0,11.25083777,6.066367068,41.09577856,6.9237372,0.0,5.106527395,1.066666667,1.733333333,2.4,0.083333333,-2.03,15,190.137,2980.359242,9.522159782,3.612029394,1.908303217,87.23881476,11.55724632,11.55724632,0.077509448,-0.077509448,1.85152,58.4408,201.225,1,3,0,0,0,0,1,1,2,0,0,3,1,3,1,1,0,0,0,76,5.106527395,5.749511833,0.0,0.0,5.559266895,0.0,9.361636832,0.0,0.0,0.0,6.066367068,36.75265697,17.95059691,0.0,2.292954735,2,5.106527395,0.0,0.0,4.567099648,0.0,6.9237372,0.0,58.51230155,11.43689811,10.2,5.559266895,0.0,5.749511833,0.0,9.673627043,0.0,6.9237372,5.563451492,47.38958317,0.0,5.687386275,42.23,1.55037037,0.0,11.55724632,9.140083459,1.690245181,0.193937075,9.835313524,1.772534014,1.926936728,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.764653834
GSK269962 (BRD:BRD-K89464729-001-03-1),-0.1509386224836245,0,3.601081277,1.090061329,1677.440908,28.89032981,23.02512345,23.02512345,20.56801458,13.64056962,13.64056962,9.599865394,9.599865394,6.862233643,6.862233643,4.698498177,4.698498177,0.0,4.794537184,0.0,11.72504251,53.06700952,44.1142457,0.0,60.79414719,11.49083685,30.49798189,24.57329528,1.071428571,1.904761905,2.666666667,0.275862069,-5.01,42,540.37,6047680557.0,27.17416921,12.24368105,6.013461001,240.7095082,12.89780536,12.89780536,0.159312307,-0.243002563,3.839,154.5716,570.61,3,13,0,1,1,1,2,3,5,0,0,12,2,13,4,10,0,1,1,216,29.82814459,23.62260635,17.33619527,5.879988336,5.907179729,0.0,9.694446915,14.59699598,0.0,0.0,6.066367068,53.63526612,49.56259753,24.92730822,7.921710968,6,23.63416498,28.44583022,0.0,29.74829293,0.0,13.46849361,50.50537119,66.35759868,28.8973445,13.73809524,20.52418199,11.50524905,17.379012,0.0,75.11038778,11.28161936,0.0,17.28172588,65.42318612,0.0,22.55173393,155.68,23.91758198,0.0,24.18944631,10.43817464,8.783882048,2.040248361,15.98050766,1.616730999,7.366761346,0.0,0,0,1,5,0,0,1,1,6,1,1,0,0,0,0,1,2,1,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.251486778
TOLAMOLOL (BRD:BRD-A60498477-001-01-2),-0.1506727877164662,0,2.608833412,1.58969104,673.3792395,18.07070333,14.27388828,14.27388828,12.05855065,8.158917566,8.158917566,5.671538748,5.671538748,3.591180442,3.591180442,2.188422277,2.188422277,12.01114612,9.901064579,0.0,6.606881965,31.0093581,11.31296332,0.0,24.26546827,31.18920547,5.316788604,15.20739338,1.16,1.88,2.56,0.315789474,-2.57,25,320.219,395739.1579,18.76415615,9.659507846,6.445037781,147.1156913,10.97520329,10.97520329,0.229454324,-0.602355371,1.50222,96.0054,344.411,4,6,0,0,0,1,2,0,2,1,0,5,3,6,0,10,0,0,0,134,25.63070938,30.81675398,0.0,5.907179729,0.0,0.0,4.794537184,0.0,0.0,0.0,18.19910121,42.81902403,18.6529643,0.0,7.250100544,2,19.37479049,5.907179729,0.0,5.316788604,5.733667477,13.02770359,26.30327674,59.65783953,11.49902367,11.76,20.52418199,0.0,11.49902367,0.0,43.42095025,0.0,6.9237372,15.92144017,48.53093655,0.0,0.0,93.81,11.13648533,0.0,10.97520329,13.03498433,6.664851033,0.981153135,14.34072594,-0.602355371,3.635618984,0.0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5680521
NSC-3852 (BRD:BRD-K13169950-001-14-4),-0.1503547047118009,0,2.19081167,2.920563094,468.121397,9.259148545,6.636640423,6.636640423,6.325698503,3.727618873,3.727618873,2.59467058,2.59467058,1.823706375,1.823706375,1.222292281,1.222292281,0.0,10.01359264,0.0,5.749511833,16.59031121,0.0,12.13273414,18.32957771,0.0,10.16086045,0.0,1.307692308,2.153846154,2.923076923,0.0,-1.97,13,168.111,1332.013495,7.667364748,2.819987204,1.120016658,73.82168137,10.37235639,10.37235639,0.058333333,0.058333333,2.3383,48.8628,174.159,1,4,0,0,0,0,1,1,2,0,0,4,1,4,1,1,0,0,0,64,5.106527395,16.95359883,0.0,0.0,0.0,0.0,4.983978521,0.0,0.0,4.907065244,0.0,29.4423502,11.58306779,0.0,1.663220806,2,5.106527395,16.59031121,0.0,4.983978521,5.176881928,0.0,0.0,35.36937709,5.749511833,10.15384615,0.0,5.687386275,5.749511833,0.0,10.09050592,0.0,4.907065244,0.0,35.63919377,0.0,10.90292493,62.55,0.0,0.0,14.31281935,12.79079554,0.694907407,0.058333333,6.257592593,1.552218443,0.0,0.0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.674593401
PF-477736 (BRD:BRD-K03063480-001-05-8),-0.1502304301307544,0,3.313811897,1.530596218,1200.131669,21.53480495,17.31247343,17.31247343,15.00804039,10.59622968,10.59622968,8.374972751,8.374972751,6.262604458,6.262604458,4.664820638,4.664820638,6.041840829,9.589074368,0.0,17.7322655,11.25083777,53.4070424,6.420821623,23.15961415,19.31088262,25.92664786,5.733667477,1.290322581,2.096774194,2.838709677,0.363636364,-3.46,31,394.289,18304078.61,19.50034949,7.659922041,3.503708145,178.6173745,12.82461981,12.82461981,0.199080964,-0.557919134,2.4918,118.741,419.489,5,9,1,1,2,2,1,2,3,1,0,6,4,9,3,4,1,0,1,160,16.0344346,0.0,0.0,5.907179729,5.907179729,0.0,14.2708773,5.425791397,10.20008933,0.0,19.26246487,30.89228343,40.96172974,29.71066447,4.818424415,5,9.589074368,34.61927125,0.0,20.19025466,23.80065303,38.14594894,5.316788604,35.65332426,11.25737949,17.41935484,16.47624748,5.687386275,0.0,0.0,38.83526413,11.84220917,5.917906046,48.02554828,29.62782881,0.0,22.16030442,130.19,1.712322537,0.0,28.86611269,11.97352049,12.9949023,-0.349616091,2.958283782,10.66619635,0.0,1.844944607,0,0,0,3,1,0,2,2,3,3,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517438864
LDN-212854 (BRD:BRD-K59831625-001-01-6),-0.1501370682847184,0,3.273493864,1.356600316,1360.973742,20.6227451,17.0700486,17.0700486,15.36530598,10.60353641,10.60353641,7.828644752,7.828644752,5.975076109,5.975076109,4.339710048,4.339710048,0.0,0.0,0.0,0.0,0.0,64.98293374,5.687386275,0.0,41.30502981,62.89440465,4.983978521,0.774193548,1.64516129,2.516129032,0.16,-3.77,31,384.317,39295020.34,18.03531,7.485087826,3.213042393,179.7364471,4.774335368,4.774335368,0.844944394,0.844944394,4.0211,124.2427,406.493,1,6,0,1,1,0,2,3,5,0,0,6,1,6,4,3,0,1,1,152,10.21669833,0.0,5.647177221,0.0,0.0,0.0,4.983978521,9.499376415,5.098681808,0.0,30.33183534,35.39237126,66.97006981,11.71354429,4.354705783,6,0.0,22.23748843,0.0,24.89882535,0.0,0.0,31.07893535,79.3846779,22.25380597,14.38709677,10.21669833,5.687386275,0.0,0.0,45.76106237,0.0,0.0,0.0,79.3846779,0.0,38.80390812,58.35,1.865163561,0.0,11.66336944,9.102521305,7.386145499,0.0,18.94807143,7.694753083,4.173309015,0.0,0,0,0,4,0,0,0,0,5,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.490424351
PROQUAZONE (BRD:BRD-K54339150-001-01-8),-0.1493149573502777,0,2.461353087,2.438780754,848.2164795,14.98276318,12.4988279,12.4988279,10.0753874,7.160168239,7.160168239,5.593363506,5.593363506,3.645045613,3.645045613,2.669133615,2.669133615,0.0,4.794537184,0.0,11.73158423,0.0,27.72375591,0.0,4.567099648,51.10304694,23.18307973,0.0,1.047619048,1.761904762,2.428571429,0.222222222,-2.42,21,260.211,68504.37913,13.55790886,5.16788643,2.353653153,123.4407199,12.43193641,12.43193641,0.082521626,-0.192636054,3.95282,86.561,278.355,0,3,0,0,0,0,2,1,3,0,0,3,0,3,1,2,0,0,0,106,0.0,0.0,0.0,0.0,0.0,5.689743398,4.567099648,4.794537184,4.983978521,0.0,42.46456948,32.40103016,16.99151654,11.21062871,3.336463488,3,0.0,10.90292493,0.0,9.551078169,0.0,26.81305243,0.0,64.57866862,11.25737949,11.23809524,5.689743398,0.0,0.0,0.0,9.551078169,0.0,6.9237372,25.45276672,53.32547373,0.0,22.16030442,34.89,1.758703704,0.0,16.76178902,1.013981481,3.624237948,0.0,16.12175459,0.0,6.052866591,0.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711031917
GONADORELIN (BRD:BRD-K96874295-015-01-0),-0.1489968431043371,0,4.319465217,1.158058721,3042.878236,61.742972,47.08789322,47.08789322,40.57673785,27.82144236,27.82144236,21.18629173,21.18629173,14.13727085,14.13727085,9.819389617,9.819389617,127.1029187,62.95296381,0.0,94.4110596,34.14457753,0.0,41.68954165,44.30978624,0.0,68.1198216,16.87661856,0.729411765,1.388235294,2.035294118,0.472727273,-9.61,85,1106.711,2.36e+18,64.55632561,31.1629687,19.49998705,487.7101614,14.44242877,14.44242877,0.019040886,-1.757860307,-4.17773,304.4945,1182.311,19,30,0,2,2,11,2,2,4,8,0,15,17,30,4,31,0,2,2,458,89.71614256,54.08423847,5.959554569,64.97897702,0.0,0.0,58.14919263,4.983978521,0.0,0.0,44.17930974,73.76883997,67.76333937,26.02371485,23.66784417,6,62.95296381,81.84145652,5.409283606,73.01973133,17.385241,126.3904173,32.78590759,84.07277474,5.749511833,16.75294118,64.63522099,0.0,5.749511833,0.0,182.1240659,72.00237389,11.32718965,75.61405674,67.25194377,0.0,10.90292493,472.13,0.0,0.0,159.8504482,54.58772952,12.78863347,-9.006277758,2.355376032,5.251094574,1.672995914,0.0,1,1,0,3,2,1,11,11,2,13,2,0,2,0,0,11,0,0,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.01291439
MISONIDAZOLE (BRD:BRD-A16263897-001-06-6),-0.1486853392587387,0,2.521511615,2.66068646,311.6384813,10.55204176,7.659863623,7.659863623,6.647065708,3.973546539,3.973546539,2.745878634,2.745878634,1.623306748,1.623306748,1.087964226,1.087964226,11.02727744,15.22084566,0.0,19.09997765,0.0,0.0,24.07058433,0.0,0.0,4.983978521,4.736862954,1.857142857,2.571428571,3.142857143,0.571428571,-1.47,14,190.094,1583.509294,10.60980846,4.678863146,2.507319544,80.09070617,10.43156896,10.43156896,0.101342593,-0.770462963,-0.2014,46.7642,201.182,1,7,0,0,0,0,0,1,1,1,0,6,1,7,1,5,0,0,0,78,19.95770862,18.49765353,0.0,0.0,0.0,5.948339281,0.0,4.567099648,0.0,0.0,4.983978521,4.923311049,7.109797541,13.15163837,3.545845842,1,14.7667014,5.948339281,0.0,9.551078169,0.0,12.64872279,13.71667951,22.50800541,0.0,12.71428571,0.0,5.948339281,0.0,0.0,39.40156251,11.28161936,10.11431827,0.0,12.39368714,0.0,0.0,90.42,5.966683201,0.0,13.37471096,19.76255819,0.0,-0.277636054,0.0,1.988137755,0.235602797,1.449943153,1,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.525804439
MAVOGLURANT (BRD:BRD-K07790550-001-01-6),-0.1458561201434375,0,2.982361215,1.832972459,660.0688384,16.44938299,13.71055929,13.71055929,11.03182385,8.201562477,8.201562477,6.561905215,6.561905215,5.067514002,5.067514002,3.936116543,3.936116543,5.601050811,9.901064579,0.0,18.05298695,12.96557803,30.38936785,7.109797541,4.899909731,31.18920547,11.84086864,4.736862954,1.434782609,2.260869565,3.0,0.526315789,-1.99,23,290.213,218812.86,15.88864978,6.25169898,3.065985155,136.9923484,11.88285092,11.88285092,0.007091837,-1.018418367,2.71842,87.8638,313.397,1,4,1,1,2,1,1,0,1,3,0,3,1,4,1,0,1,1,2,122,14.74330008,5.601050811,0.0,0.0,0.0,6.093240071,0.0,4.794537184,0.0,0.0,23.97360277,50.30320932,24.06795477,7.109797541,4.318741548,3,14.63792753,6.093240071,0.0,4.899909731,5.917906046,44.24991533,13.65455395,35.39237126,11.84086864,29.43478261,0.0,4.794537184,0.0,0.0,41.39712278,4.736862954,24.68251188,36.81018948,24.26546827,0.0,0.0,49.77,4.863094369,0.0,13.63596794,11.09193027,1.056963768,6.255966396,8.015857509,2.927036838,2.664864058,1.404985513,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.749325232
